id,title,description,link,image_link,additional_image_link,price,sale_price,availability,brand,condition,product_type,google_product_category,gtin,mpn,item_group_id,color,size,age_group,gender,material,pattern,shipping_weight
"49082","PD35W USB-C / Type-C Port Charger for iPhone / iPad Series, US Plug","1. Total power: 35W 2. Input voltage: AC100-240V 50/60Hz 3. Total current output: 3A 4. PD3.0 output: DC5V-12V 5. Support: fast charging for iPhone and...","https://luxtronics.in/product/smartphones-pd35w-usb-type-port-charger-49082","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024639.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024639_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024639_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024639_3.jpg","637.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0024639","49082","","","adult","unisex","","","0.079"
"50327","Yesido GS15 3 in 1 USB to USB-C / Type C + Micro USB + 8 Pin OTG","1. Material: zinc alloy 2. Size: 37 x 36 x 8mm 3. Interface: USB 3.0 to Type-C + Micro USB + 8 Pin 4. Function: data transmission + charging adapter 5....","https://luxtronics.in/product/chargers-cables-yesido-gs15-in-usb-50327","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006728501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006728501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006728501A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006728501A_3.jpg","1614.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","EDA0067285","50327","","","adult","unisex","","",""
"49089","PD35W USB-C / Type-C Port Charger for iPhone / iPad Series, EU Plug","1. Total power: 35W 2. Input voltage: AC100-240V 50/60Hz 3. Total current output: 3A 4. PD3.0 output: DC5V-12V 5. Support: fast charging for iPhone and...","https://luxtronics.in/product/smartphones-pd35w-usb-type-port-charger-49089","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024641.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024641_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024641_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024641_3.jpg","637.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0024641","49089","","","adult","unisex","","","0.079"
"50339","Yesido GS17 USB-C / Type-C to Dual USB + USB-C / Type-C OTG Adapter","1. Material: PC 2. Length: 15cm 3. Interface: Type-C to dual USB + Type-C 4. Function: data transmission + charging conversion 5. Small and light... Explore","https://luxtronics.in/product/chargers-cables-yesido-gs17-usb-type-to-50339","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729201A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729201A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729201A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729201A_3.jpg","1498.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","EDA0067292","50339","","","adult","unisex","","",""
"49095","PD35W USB-C / Type-C Port Charger for iPhone / iPad Series, UK Plug","1. Total power: 35W 2. Input voltage: AC100-240V 50/60Hz 3. Total current output: 3A 4. PD3.0 output: DC5V-12V 5. Support: fast charging for iPhone and...","https://luxtronics.in/product/smartphones-pd35w-usb-type-port-charger-49095","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024643.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024643_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024643_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0024643_3.jpg","879.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0024643","49095","","","adult","unisex","","","0.089"
"50354","Yesido GS18 8 Pin to TF Card OTG Mini Card Reader, GS18","1. Material: Aluminum alloy + PC 2. Size: 16.1 x 13 x 10mm 3. Interface: 8 Pin to TF card 4. Function: Data transmission 5. Small and mini appearance,...","https://luxtronics.in/product/electronics-accessories-yesido-gs18-pin-to-tf-50354","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729501A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729501A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729501A_3.jpg","1260.00 INR","","in stock","Luxtronics","new","Electronics Accessories","Electronics > Consumer Electronics","","EDA0067295","50354","","","adult","unisex","","",""
"50368","Yesido GS19 USB-C / Type-C to TF Card OTG Mini Card Reader, GS19","1. Material: Aluminum alloy + PC 2. Size: 16.1 x 13 x 10mm 3. Interface: Type-C to TF card 4. Function: Data transmission 5. Small and mini appearance,...","https://luxtronics.in/product/chargers-cables-yesido-gs19-usb-type-to-50368","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729601A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729601A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006729601A_3.jpg","868.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","EDA0067296","50368","","","adult","unisex","","",""
"49104","ENKAY PD100W 4-in-1 USB-A / Type-C to Type-C / 8 Pin Multifunction Fast","1. 100W Fast Charging and Built-in E-marker Chip: Fully compatible with FCP and QC3.0 protocol, supports up to 5A 20V power output for fast charging. The...","https://luxtronics.in/product/smartphones-enkay-pd100w-in-usb-type-49104","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451501.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451501_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451501_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451501_B3.jpg","2394.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0024515-1","49104","","","adult","unisex","","",""
"50245","7.5W 3-in-1 MagSafe Magnetic Folding LED Makeup Mirror Night Light","Features: 1. Supports charging three devices at the same time, convenient and fast 2. MagSafe magnetic wireless charger, more convenient to use 3.... Explore","https://luxtronics.in/product/smartphones-5w-in-magsafe-magnetic-folding-50245","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604952001A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06049520_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06049520_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06049520_B3.jpg","5201.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06049520","50245","","","adult","unisex","","",""
"49015","ENKAY 4-in-1 6A USB-A to Type-C / 8 Pin / Micro USB Multifunction Fast","1. 4-in-1 Universal Compatibility: Equipped with all essential charging connectors, featuring 8 Pin, USB-C ,micro connectors, this cable charges IP and...","https://luxtronics.in/product/smartphones-enkay-in-6a-usb-to-49015","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451401_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451401_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451401_B3.jpg","1694.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0024514","49015","Black","","adult","unisex","","",""
"50259","ADS-306 U-Disk Data Transfer Adapter USB / 8 Pin / Type-C Plug SD TF","1.Using the USB+8 Pin interface, the transmission rate of the connected device is 2.0 (480Mbps) 2.When using the Type-C interface, the USB female port is...","https://luxtronics.in/product/chargers-cables-ads-306-disk-data-transfer-50259","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0026138.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0026138_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0026138_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0026138_3.jpg","1586.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","SYA0026138","50259","","","adult","unisex","","","0.038"
"49032","USB-C / Type-C Male to 8 Pin Female ABS Charging Adapter","1. Material: ABS 2. Transmission rate: 480Mbps 3. Function: USB2.0 data transmission + charging 4. Built-in independent core chip makes transmission more...","https://luxtronics.in/product/smartphones-usb-type-male-to-pin-49032","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC5525.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC5525_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC5525_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC5525_3.jpg","245.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","PC5525","49032","","","adult","unisex","","","0.024"
"50269","Yesido CA165C 60W USB + USB-C / Type-C to USB-C / Type-C 2 in 1 Fast","1. Material: 48-strand PP wire + PE transparent plug rubber 2. Cable length: 1.2m 3. Charging power: USB+Type-C: 3A, Type-C+Type-C: PD 60W 4. Transmission...","https://luxtronics.in/product/smartphones-yesido-ca165c-60w-usb-50269","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006725601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006725601A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006725601A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006725601A_3.jpg","1085.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0067256","50269","","","adult","unisex","","",""
"49041","8 Pin Male to USB-C / Type-C Female ABS Charging Adapter","1. Material: ABS 2. Transmission rate: 480Mbps 3. Function: USB2.0 data transmission + charging 4. Built-in independent core chip makes transmission more...","https://luxtronics.in/product/smartphones-pin-male-to-usb-type-49041","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC5522.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC5522_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC5522_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC5522_3.jpg","245.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","PC5522","49041","","","adult","unisex","","","0.024"
"49050","3 In 1 Wireless Charger For Samsung Galaxy Z Fold Mobile Phone","1. This wireless charger is suitable for Samsung Galaxy Fold series mobile phones, earphones and smart watches at the same time. It is a three-in-one...","https://luxtronics.in/product/smartphones-in-wireless-charger-samsung-galaxy-49050","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604327601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06043276_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06043276_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06043276_B3.jpg","5506.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06043276","49050","","","adult","unisex","","",""
"50280","Yesido CA165L 27W USB + USB-C / Type-C to 8 Pin 2 in 1 Fast Charging","1. Material: 48-strand PP wire + PE transparent plug rubber 2. Cable length: 1.2m 3. Charging power: USB+8 Pin: 3A, Type-C+8 Pin: PD 27W 4. Transmission...","https://luxtronics.in/product/smartphones-yesido-ca165l-27w-usb-50280","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006725701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006725701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006725701A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006725701A_3.jpg","1117.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0067257","50280","","","adult","unisex","","",""
"49060","ENKAY PD30W Type-C to 8 Pin Fast Charging Data Silicone Cable with LED","1. This cable with digital readout shows the current wattage being used to charge your devices, it makes the charging experience more interesting, with...","https://luxtronics.in/product/smartphones-enkay-pd30w-type-to-pin-49060","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002453001A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002453001_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002453001_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002453001_B3.jpg","2132.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0024530","49060","","","adult","unisex","","",""
"50290","Yesido CA167 PD 27W USB-C / Type-C to 8 Pin Fast Charging Data Cable","1. Material: 48-strand PP wire + PE transparent plug rubber 2. Cable length: 1.2m 3. Charging power: DC 5V-15V, 2.4A 4. Transmission rate: 480Mbps 5. PD...","https://luxtronics.in/product/smartphones-yesido-ca167-pd-27w-usb-50290","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006726601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006726601A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006726601A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006726601A_3.jpg","823.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0067266","50290","","","adult","unisex","","",""
"49072","ENKAY 2.4A USB to 8 Pin Fast Charging Data Silicone Cable with LED","1. This cable with digital readout shows the current wattage being used to charge your devices, it makes the charging experience more interesting, with...","https://luxtronics.in/product/smartphones-enkay-4a-usb-to-pin-49072","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002452901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002452901_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002452901_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002452901_B3.jpg","1743.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0024529","49072","","","adult","unisex","","",""
"50302","Yesido GS12 8 Pin to TF Card / SD Card / USB / 8 Pin 4 in 1 OTG","1. Material: ABS 2. Length: 11cm 3. Interface: 8 Pin to USB/8 Pin/TF card/SD card 4. Function: data transmission + charging conversion 5. Small and light...","https://luxtronics.in/product/chargers-cables-yesido-gs12-pin-to-tf-50302","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006727101A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006727101A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006727101A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006727101A_3.jpg","2230.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","EDA0067271","50302","","","adult","unisex","","",""
"50171","ROCK Z20 1m PD27W USB-C / Type-C to 8 Pin Fast Charging Data Cable","1. Support PD27W high power output, fast charging without heating. 2. Support data transmission, 480Mbps transmission rate, transfer large files in...","https://luxtronics.in/product/smartphones-rock-z20-1m-pd27w-usb-50171","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP8G7412.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP8G7412_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP8G7412_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/IP8G7412_3.jpg","788.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","IP8G7412","50171","","","adult","unisex","","","0.049"
"48940","ADS-615 PD 60W USB-C/Type-C Male to 8 Pin Female Adapter, ADS-615","1. Material: aluminum alloy 2. Function: Type-C device fast charging/data transmission 3. Supported devices: mobile phones/tablets/laptops with Type-C...","https://luxtronics.in/product/smartphones-ads-615-pd-60w-usb-48940","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006017701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060177_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060177_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0060177_B3.jpg","613.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0060177","48940","Black","","adult","unisex","","",""
"50180","AhaStyle PT125 Aluminum Alloy + Silicone 5 Holes Position Cable Holder","1. The opening is tightly closed, not easy to slip 2. Paste fixing, stable and convenient, without leaving traces 3. Wide applicability, suitable for...","https://luxtronics.in/product/chargers-cables-ahastyle-pt125-aluminum-alloy-silicone-50180","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604924401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06049244_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06049244_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06049244_B3.jpg","1806.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","TBD06049244","50180","Black","","adult","unisex","","",""
"48954","Original Xiaomi 50W Vertical Air-cooled Wireless Charger Pro","1. Input: 5-20V/3.25A 2. Output: 50W 3. Suitable for charging digital products that support QI wireless charging standard 4. Comfortable tilt angle,...","https://luxtronics.in/product/smartphones-original-xiaomi-50w-vertical-air-48954","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006027901A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006027901A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006027901A_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006027901A_3.jpg","10343.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0060279","48954","","","adult","unisex","","",""
"50195","ENKAY FC-001 45W USB-A + USB-C / Type-C Dual Ports Quick Charger, US","1. Output: USB-C: 5V⎓3A, 9V⎓3A, 12V⎓3.75A USB-A: 5V⎓3A, 9V⎓3A, 10V⎓4.5A, 11V⎓4.1A, 12V⎓3.75A, 20V⎓2.25A USB-C and USB-A Toal: 20V⎓2.25A 45W(Max) 2....","https://luxtronics.in/product/smartphones-enkay-fc-001-45w-50195","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002606501A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0026065_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0026065_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA0026065_B3.jpg","1453.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0026065","50195","White","","adult","unisex","","",""
"48965","JINGHUA Audio Cable 3.5mm Male To Male AUX Audio Adapter Cable, 1.2m","1. Material: enameled copper wire core + TPE outer cover + aluminum alloy shell 2. Process: gold-plated process 3. Connector: 3.5mm audio connector 4....","https://luxtronics.in/product/smartphones-jinghua-audio-cable-5mm-male-48965","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604295101A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042951_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042951_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042951_B3.jpg","392.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06042951","48965","3 Knots White","","adult","unisex","","",""
"48981","2 in 1 USB + 8 Pin to Type-C Charging Adapter","1. The shell is made of metal, anti-corrosion and durable. 2. Mini, compact and lightweight, easy to carry 3. Function: only supports charging 4.... Explore","https://luxtronics.in/product/chargers-cables-in-usb-pin-to-type-48981","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC8400.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC8400_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC8400_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC8400_3.jpg","963.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","PC8400","48981","","","adult","unisex","","","0.024"
"50211","Data Cable Phone Anti-lost Crossbody Lanyard, Length: 1.2m","1. This lanyard is designed to work with almost any phone and case combination. 2. Comfortable neck lanyard, anti-pull and tear-proof. 3. Alloy lock...","https://luxtronics.in/product/smartphones-data-cable-phone-anti-lost-50211","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006676401A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066764_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066764_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066764_B3.jpg","1127.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0066764","50211","Khaki","","adult","unisex","","",""
"48987","2 in 1 USB + 8 Pin to Type-C Audio Video Transmission Adapter","1. The shell is made of metal, anti-corrosion and durable. 2. Mini, compact and lightweight, easy to carry 3. Function: audio and video transmission, does...","https://luxtronics.in/product/audio-in-usb-pin-to-48987","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC8845.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC8845_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC8845_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/PC8845_3.jpg","963.00 INR","","in stock","Luxtronics","new","Audio","Electronics > Electronics Accessories","","PC8845","48987","","","adult","unisex","","","0.024"
"50222","USB-C / Type-C to 8 Pin Data Cable Phone Anti-lost Short Lanyard","1. This lanyard is designed to work with almost any phone and case combination. 2. Comfortable wrist lanyard, anti-pull and tear-proof. 3. Alloy lock...","https://luxtronics.in/product/smartphones-usb-type-to-pin-data-50222","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006676101A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066761_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066761_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0066761_B3.jpg","994.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0066761","50222","Green Braid","","adult","unisex","","",""
"48997","ENKAY 3-in-1 6A USB to Type-C / 8 Pin / Micro USB Multifunction Fast","1. 3-in-1 Universal Compatibility: Equipped with all essential charging connectors, featuring 8 Pin, USB-C ,micro connectors, this cable charges IP and...","https://luxtronics.in/product/smartphones-enkay-in-6a-usb-to-48997","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451301A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451301_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451301_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/SYA002451301_B3.jpg","1575.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","SYA0024513","48997","Black","","adult","unisex","","",""
"50120","ROCK P8 Prime Series 1m USB-C / Type-C Fast Charging Data Cable, PD27W","1. High power and fast charging speed. 2. Charging and data transmission are carried out simultaneously, which is efficient and convenient. 3. Built-in...","https://luxtronics.in/product/smartphones-rock-p8-prime-series-1m-50120","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006595701A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006595701A_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065957_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065957_B2.jpg","609.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0065957","50120","","","adult","unisex","","",""
"50133","USAMS CC229 30W USB+USB-C / Type-C Dual Port GaN Digital Display","1. Material: PC 2. Input: 110-240V, 50/60Hz, 0.8A 3. Type-C output: 5V/3A, 9V/3A, 12V/2.5A 4. USB output: 5V/3A, 9V/2A, 10V/2A, 12V/1.5A 5. USB+Type-C...","https://luxtronics.in/product/smartphones-usams-cc229-30w-usb-50133","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA006596601A.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065966_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065966_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/EDA0065966_B3.jpg","1775.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","EDA0065966","50133","Black","","adult","unisex","","",""
"48848","HAWEEL DIY 6 x 18650 Battery 24W Fast Charge Power Bank Box Case with","Features 1. 6 x 18650 batteries power bank without soldering (battery not included) 2. Built-in anti-reverse chip, the motherboard will not be burned when...","https://luxtronics.in/product/chargers-cables-haweel-diy-18650-battery-24w-48848","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL9900B.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL9900B_1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL9900B_2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/HWL9900B_3.jpg","1540.00 INR","","in stock","Luxtronics","new","Chargers & Cables","Electronics > Electronics Accessories","","HWL9900","48848","Black","","adult","unisex","","",""
"48863","20pcs /Set Medium Self-Adhesive Cable Organizer Clip Network Cord Fixed","1. Material: plastic 2. Can be attached horizontally/vertically, according to different needs to be used everywhere 3. Suitable for a variety of cables:...","https://luxtronics.in/product/smartphones-20pcs-medium-self-adhesive-cable-48863","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD0604265901B.jpg","https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042659_B1.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042659_B2.jpg,https://luxtronics.luxtronics.in/wp-content/uploads/2026/05/TBD06042659_B3.jpg","144.00 INR","","in stock","Luxtronics","new","Smartphones","Electronics > Communications > Telephony > Mobile Phones","","TBD06042659","48863","Transparent","","adult","unisex","","",""
